title,url
Progressive deployment steps leading toward an automated highway system,10.3141/1727-19
New York state's approach to asset management: A case study,10.3141/1729-05
Staffing plan survey of state transportation agencies,10.3141/1729-02
Structural equation model of customer satisfaction for the New York city subway system,10.3141/1735-16
Estimating road user costs associated with highway construction projects: Simplified method,10.3141/1732-09
From here to efficiency: Time lags between introduction of new technology and achievement of fuel savings,10.3141/1738-12
Measuring cost variability in provision of transit service,10.3141/1735-13
Speed-profile model for two-lane rural highways,10.3141/1737-06
Measuring the performance of state transportation agencies: Three perspectives,10.3141/1729-04
Critical review of coupled flow theories for clay barriers,10.3141/1714-08
Geographic information system procedures to improve speed and accuracy in locating crashes,10.3141/1719-28
Evaluation of portable concrete barriers using finite element simulation,10.3141/1720-01
Prediction of risk of wet-pavement accidents: Fuzzy logic model,10.3141/1717-05
Dynamic analysis of traveler attitudes and perceptions using panel data,10.3141/1718-07
Transit services in a competitive market,10.3141/1735-14
Prioritizing major transportation improvement projects: Comparison of evaluation criteria,10.3141/1706-05
External urban truck trips based on commodity flows: A model,10.3141/1707-09
Simulating a regularly sampled bus location system,10.3141/1733-14
Novelty helmet use by motorcycle riders in Florida,10.3141/1734-11
How transportation planners and decision makers address risk and uncertainty,10.3141/1706-06
Get met to the ball game on time: Access time patterns at baseball stadia,10.3141/1735-12
Development of short-term operational planning model for transit service analysis,10.3141/1735-06
Mitigation of alkali-silica reactivity in New Mexico,10.3141/1698-02
Dutch design manual for lightweight pavements with expanded polystyrene geofoam,10.3141/1736-13
Field performance of stress-laminated timber bridges,10.3141/1740-12
Freight travel demand modeling: Synthesis of approaches and development of a framework,10.3141/1725-02
Enhancing transit circulation in resort areas: Operational and design strategies,10.3141/1735-10
To LDT or not to LDT: Assessment of principal impacts of light-duty trucks,10.3141/1738-01
Liquefaction mitigation using stone columns around deep foundations: Full-scale test results,10.3141/1736-14
"Knowledge acquisition, verification, and validation in an expert system for improved traffic safety",10.3141/1739-11
Field and laboratory evaluation of cement kiln dust as a soil stabilizer,10.3141/1714-04
Analysis of accident-reduction factors on California state highways,10.3141/1717-06
Car ownership dynamics seen through the follow-up of cohorts: Comparison of France and the United Kingdom,10.3141/1733-05
Rutting of thin pavements full-scale study,10.3141/1716-10
Injury effects of rollovers and events sequence in single-vehicle crashes,10.3141/1717-07
Kinematic approach to horizontal curve transition design,10.3141/1737-01
Testing for the significance of induced highway travel demand in metropolitan areas,10.3141/1706-01
Field performance of integral abutment bridge,10.3141/1740-14
New model for evaluation of traffic operations at electronic toll collection plazas,10.3141/1710-01
Yosemite regional transportation strategy: Creating a public-private partnership,10.3141/1735-09
Assessment of 100-year-old foundation system to meet current retrofit load demands,10.3141/1736-06
Evaluating carsharing benefits,10.3141/1702-04
Algorithm for estimating mean traffic speed with uncalibrated cameras,10.3141/1719-04
"Early evaluation of long-term pavement performance specific pavement studies-2, Colorado",10.3141/1699-22
"Energy-derived, damage-based failure criterion for fatigue testing",10.3141/1723-18
Rail transit in the next millennium: Some global perspectives,10.3141/1704-01
Impact performance of the G4[1W] and G4[2W] guardrail systems: Comparison under NCHRP Report 350 Test 3-11 conditions,10.3141/1720-02
Parameter estimation strategies for large-scale urban models,10.3141/1722-02
Effects of rail stations airports in Europe,10.3141/1703-12
Aviation system performance measures for state transportation planning,10.3141/1703-02
Experience predicting construction-site noise,10.3141/1702-05
Role of the motor-vehicle industry in a sustainable transportation system,10.3141/1702-03
Use of path objects for air traffic control,10.3141/1703-01
Prioritizing traffic-calming projects using the analytic hierarchy process,10.3141/1708-07
Tailoring a national winter maintenance policy for a region: A case from the Häme region in Finland,10.3141/1700-02
VMT-mix modeling for mobile source emissions forecasting: Formulation and empirical application,10.3141/1738-05
Sulfur-modified bottom ash as aggregate in hot-mix asphalt concrete: Field demonstration project,10.3141/1723-08
Austrian track testing and recording car EM 250: Source for wheel-rail interaction analysis,10.3141/1713-04
On modeling departure-time choice for home-based social/recreational and shopping trips,10.3141/1706-18
Toronto area car ownership study: A retrospective interview and its applications,10.3141/1719-09
Design and development of steel breakaway posts,10.3141/1720-07
Geometric design of low-speed urban streets,10.3141/1701-12
Using theoretical models to design low-noise wheels and track,10.3141/1702-06
"Microsimulation model of activity-travel patterns and traffic flows: Specification, validation tests, and Monte Carlo error",10.3141/1706-15
"Use of respondent-interactive geocoding in Baltimore, Maryland, mode choice survey",10.3141/1719-20
Traffic management parameters from single inductive loop detectors,10.3141/1719-14
Are more profiles better than fewer?: Searching for parsimony and relevance in stated choice experiments,10.3141/1719-22
Characterizing asphalt pavements for performance,10.3141/1723-02
Washington state ferries: Performance measures and information support,10.3141/1704-12
Performance of breakaway cable and modified eccentric loader terminals in Iowa and North Carolina: In-service evaluation,10.3141/1720-05
Lime requirement for stabilization,10.3141/1721-02
Reducing numbers of vehicle trips and vehicle miles of travel through customized travel options,10.3141/1711-06
Anticipatory optimization of traffic control,10.3141/1725-15
Value of time in freight transport in Finland,10.3141/1725-04
Analysis of pedestrian gait and perception-reaction at signal-controlled crosswalk intersections,10.3141/1705-04
Use of dynamic cone penetrometer to control compaction of granular fill,10.3141/1736-10
Long-term durability study long-span structures,10.3141/1736-09
Period effects and cohort effects in life cycles: Preliminary analysis,10.3141/1718-12
Maine's approach to data warehousing for state departments of transportation,10.3141/1719-30
Flexural capacity of compact and noncompact high-performance steel plate girders,10.3141/1712-18
Evaluation of orange removable rumble strips for highway work zones,10.3141/1715-06
Control strategies for transit priority,10.3141/1727-03
Kentucky contract time determination system,10.3141/1712-22
Cold-weather cast-in-place segmental construction for long-span bridges,10.3141/1712-19
Boarding aid devices for disabled passengers on heavy rail: Evaluation of accessibility,10.3141/1713-07
Effect of route choice models on estimating network capacity reliability,10.3141/1733-09
Evaluation of Pennsylvania road safety audit pilot program,10.3141/1734-03
Chicago transit authority weekday park-and-ride users: Choice market with ridership growth potential,10.3141/1735-19
Field evaluation of a leading pedestrian interval signal phase at three urban intersections,10.3141/1734-13
Overnight truck parking along Tennessee's Interstate highways and rest areas,10.3141/1734-10
Assessment of rural intelligent transportation system wireless communications solutions,10.3141/1739-07
Optimization of tack coat application rate for geocomposite membrane on bridge decks,10.3141/1740-18
Customer satisfaction among transit riders: How customers rank the relative importance of various service attributes,10.3141/1735-15
Predicting operating speeds on tangent sections of two-lane rural highways,10.3141/1737-07
Remote simulation to evaluate real-time traffic control strategies,10.3141/1727-12
Enhancing steel bridges through AASHTO/NSBA steel bridge collaboration,10.3141/1696-20
Effects of enhanced ferry service on Golden Gate corridor transportation from dromedary to camel: How MV Del Norte inverted the ferry ridership curve,10.3141/1704-13
Forecasting and assessing the mobility effects of teleservices: Scenario approach,10.3141/1706-14
