title,url
Decision support for traffic management based on organisational and communicative multiagent abstractions,https://doi.org/10.1016/j.trc.2005.07.005
Case studies on the Braess Paradox: Simulating route recommendation and learning in abstract and microscopic models,https://doi.org/10.1016/j.trc.2005.07.003
A collaborative driving system based on multiagent modelling and simulations,https://doi.org/10.1016/j.trc.2005.07.004
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(06)00010-6
Accurate freeway travel time prediction with state-space neural networks under missing data,https://doi.org/10.1016/j.trc.2005.03.001
Simulation studies of information propagation in a self-organizing distributed traffic information system,https://doi.org/10.1016/j.trc.2005.11.001
Model uncertainty and the management of a system of infrastructure facilities,https://doi.org/10.1016/j.trc.2006.02.001
Vehicle sorting for platoon formation: Impacts on highway entry and throughput,https://doi.org/10.1016/j.trc.2004.09.001
Manual vs. adaptive cruise control – Can driver’s expectation be matched?,https://doi.org/10.1016/j.trc.2005.05.001
A spatial model of received signal strength indicator values for automated collision notification technology,https://doi.org/10.1016/j.trc.2005.12.001
Estimating the technology frontier for personal electric vehicles,https://doi.org/10.1016/j.trc.2006.01.002
Active Transportation Research Part C Reviewers 2005,https://doi.org/10.1016/j.trc.2006.01.001
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(06)00024-6
Development and demonstration of an integrated decision support system for airport performance analysis,https://doi.org/10.1016/j.trc.2006.04.001
The real-time urban traffic control system CRONOS: Algorithm and experiments,https://doi.org/10.1016/j.trc.2006.05.001
Design of an intersection decision support (IDS) interface to reduce crashes at rural stop-controlled intersections,https://doi.org/10.1016/j.trc.2006.03.001
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(06)00044-1
Traveler expectations and willingness-to-pay for Web-enabled public transport information services,https://doi.org/10.1016/j.trc.2006.05.003
Towards universal freeway incident detection algorithms,https://doi.org/10.1016/j.trc.2006.05.004
Macroscopic traffic flow propagation stability for adaptive cruise controlled vehicles,https://doi.org/10.1016/j.trc.2006.05.005
A motion-based image processing system for detecting potentially dangerous situations in underground railway stations,https://doi.org/10.1016/j.trc.2006.05.006
Behavior-based consistency-seeking models as deployment alternatives to dynamic traffic assignment models,https://doi.org/10.1016/j.trc.2006.05.008
Integrated modeling of information and physical flows in transportation systems,https://doi.org/10.1016/j.trc.2006.06.003
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(06)00061-1
Neighborhood search heuristics for a dynamic vehicle dispatching problem with pick-ups and deliveries,https://doi.org/10.1016/j.trc.2006.03.002
A logic programming based approach for on-line traffic control,https://doi.org/10.1016/j.trc.2006.05.007
RENAISSANCE – A unified macroscopic model-based approach to real-time freeway network traffic surveillance,https://doi.org/10.1016/j.trc.2006.06.001
Evaluation of variable speed limits to improve traffic safety,https://doi.org/10.1016/j.trc.2006.06.002
In Memoriam Frank A. Haight 1919–2006,https://doi.org/10.1016/j.trc.2006.07.001
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(06)00071-4
Geometric modelling of highways using global positioning system (GPS) data and spline approximation,https://doi.org/10.1016/j.trc.2006.06.004
Optimal freeway ramp metering using the asymmetric cell transmission model,https://doi.org/10.1016/j.trc.2006.08.001
Stochastic adaptive control model for traffic signal systems,https://doi.org/10.1016/j.trc.2006.08.002
Integrity of map-matching algorithms,https://doi.org/10.1016/j.trc.2006.08.004
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(06)00082-9
The use of Bayesian statistics to predict patterns of spatial repeatability,https://doi.org/10.1016/j.trc.2006.07.002
Comparison of fuzzy logic and artificial neural networks approaches in vehicle delay modeling,https://doi.org/10.1016/j.trc.2006.08.003
Costs of travel time uncertainty and benefits of travel time information: Conceptual model and numerical examples,https://doi.org/10.1016/j.trc.2006.09.001
Statistical methods for detecting nonlinearity and non-stationarity in univariate short-term time-series of traffic volume,https://doi.org/10.1016/j.trc.2006.09.002
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(06)00093-3
Optimizing route choice for lowest fuel consumption – Potential effects of a new driver support tool,https://doi.org/10.1016/j.trc.2006.10.001
Modeling measurement errors and missing initial values in freeway dynamic origin–destination estimation systems,https://doi.org/10.1016/j.trc.2006.10.002
Effective arterial road incident detection: A Bayesian network based algorithm,https://doi.org/10.1016/j.trc.2006.11.001
"A chance-constrained based stochastic dynamic traffic assignment model: Analysis, formulation and solution algorithms",https://doi.org/10.1016/j.trc.2006.11.002
Fuel economy improvements for urban driving: Hybrid vs. intelligent vehicles,https://doi.org/10.1016/j.trc.2006.11.003
Estimation of infrastructure performance models using state-space specifications of time series models,https://doi.org/10.1016/j.trc.2006.11.004
Location configuration design for Dynamic Message Signs under stochastic incident and ATIS scenarios,https://doi.org/10.1016/j.trc.2006.12.001
Classifiers for driver activity monitoring,https://doi.org/10.1016/j.trc.2007.01.001
List of Reviewers 2006,https://doi.org/10.1016/S0968-090X(07)00012-5
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(07)00017-4
A fuzzy-based system for incident detection in urban street networks,https://doi.org/10.1016/j.trc.2007.02.001
Integrated driving behavior modeling,https://doi.org/10.1016/j.trc.2007.02.002
Considering various ALINEA ramp metering strategies for crash risk mitigation on freeways under congested regime,https://doi.org/10.1016/j.trc.2007.02.003
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(07)00031-9
Vehicle reidentification and travel time measurement across freeway junctions using the existing detector infrastructure,https://doi.org/10.1016/j.trc.2007.03.001
Dynamic Stackelberg equilibrium congestion pricing,https://doi.org/10.1016/j.trc.2007.03.002
Modelling a signal controlled traffic stream using cellular automata,https://doi.org/10.1016/j.trc.2007.04.001
Validation of a multimodal travel simulator with travel information provision,https://doi.org/10.1016/j.trc.2007.04.002
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(07)00046-0
Three-player game-theoretic model over a freight transportation network,https://doi.org/10.1016/j.trc.2006.08.005
On the modeling and solution algorithm for the reverse logistics recycling flow equilibrium problem,https://doi.org/10.1016/j.trc.2007.05.001
A Lagrangian relaxation based heuristic for the consolidation problem of airfreight forwarders,https://doi.org/10.1016/j.trc.2006.08.006
Coordinated scheduling models for allied airlines,https://doi.org/10.1016/j.trc.2006.05.002
An approximate dynamic programming approach for the empty container allocation problem,https://doi.org/10.1016/j.trc.2007.04.005
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(07)00063-0
A dynamic network loading process with explicit delay modelling,https://doi.org/10.1016/j.trc.2007.04.003
Predicting electronic toll collection service adoption: An integration of the technology acceptance model and the theory of planned behavior,https://doi.org/10.1016/j.trc.2007.04.004
Current map-matching algorithms for transport applications: State-of-the art and future research directions,https://doi.org/10.1016/j.trc.2007.05.002
Mesoscopic simulation of a dynamic link loading process,https://doi.org/10.1016/j.trc.2007.05.003
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(07)00074-5
Comparison of pattern recognition techniques for the classification of impact acoustic emissions,https://doi.org/10.1016/j.trc.2007.05.004
Using geometric primitives to calibrate traffic scenes,https://doi.org/10.1016/j.trc.2007.05.005
Evaluation of a cellular phone-based system for measurements of traffic speeds and travel times: A case study from Israel,https://doi.org/10.1016/j.trc.2007.06.003
Statistical characteristics of transitional queue conditions in signalized arterials,https://doi.org/10.1016/j.trc.2007.07.003
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(08)00007-7
Relating time-occupancy measurements to space-occupancy and link vehicle-count,https://doi.org/10.1016/j.trc.2007.06.001
Real-time estimation of vehicle-count within signalized links,https://doi.org/10.1016/j.trc.2007.06.002
Model of an advance-booking system for highway trips,https://doi.org/10.1016/j.trc.2007.06.004
Incident detection algorithm based on partial least squares regression,https://doi.org/10.1016/j.trc.2007.06.005
An iterative learning approach for density control of freeway traffic flow via ramp metering,https://doi.org/10.1016/j.trc.2007.06.007
Effectiveness of California’s High Occupancy Vehicle (HOV) system,https://doi.org/10.1016/j.trc.2007.06.008
Investigation of temporal freeway traffic patterns in reconstructed state spaces,https://doi.org/10.1016/j.trc.2007.06.006
List of Reviewers 2007,https://doi.org/10.1016/S0968-090X(08)00012-0
Call for papers: Elsevier transportation research Part C special issue on vehicular wireless communication networks for transportation,https://doi.org/10.1016/j.trc.2007.10.003
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(08)00016-8
Location and communication using cooperative RADAR system dedicated to guided transports,https://doi.org/10.1016/j.trc.2007.07.008
Imaging spectrometry and asphalt road surveys,https://doi.org/10.1016/j.trc.2007.07.001
Dynamic micro-assignment modeling approach for integrated multimodal urban corridor management,https://doi.org/10.1016/j.trc.2007.07.002
Route choice modeling with network-free data,https://doi.org/10.1016/j.trc.2007.07.007
Estimating investment requirement for maintaining and improving highway systems,https://doi.org/10.1016/j.trc.2007.07.004
Estimation of the distribution of travel times by repeated simulation,https://doi.org/10.1016/j.trc.2007.07.005
Assessment of flexible timetables in real-time traffic management of a railway bottleneck,https://doi.org/10.1016/j.trc.2007.07.006
Assessment of the impact of jet flame hazard from hydrogen cars in road tunnels,https://doi.org/10.1016/j.trc.2007.08.001
Calibration of inertial and vision systems as a prelude to multi-sensor fusion,https://doi.org/10.1016/j.trc.2007.08.003
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(08)00034-X
Special issue on emerging commercial technologies,https://doi.org/10.1016/j.trc.2008.04.004
Design of traffic controller automated testing tool,https://doi.org/10.1016/j.trc.2007.10.001
Wireless magnetic sensors for traffic surveillance,https://doi.org/10.1016/j.trc.2007.10.004
Map-independent location matching certified by the AGORA-C standard,https://doi.org/10.1016/j.trc.2007.12.003
In-vehicle data recorders for monitoring and feedback on drivers’ behavior,https://doi.org/10.1016/j.trc.2008.01.001
Stochastic optimization of traffic control and transit priority settings in VISSIM,https://doi.org/10.1016/j.trc.2008.01.002
Search for a global positioning system device to measure person travel,https://doi.org/10.1016/j.trc.2007.10.002
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(08)00043-0
A bi-criterion dynamic user equilibrium traffic assignment model and solution algorithm for evaluating dynamic road pricing strategies,https://doi.org/10.1016/j.trc.2007.08.002
A line-based skid mark segmentation system using image-processing methods,https://doi.org/10.1016/j.trc.2007.09.002
A probabilistic framework for weather-based rerouting and delay estimations within an Airspace Planning model,https://doi.org/10.1016/j.trc.2007.09.001
"A recursive, cell processing model for predicting freeway travel times",https://doi.org/10.1016/j.trc.2007.09.005
Multi-objective signal control of urban junctions – Framework and a London case study,https://doi.org/10.1016/j.trc.2007.09.004
Potential benefits of an adaptive forward collision warning system,https://doi.org/10.1016/j.trc.2007.09.003
Behavior of the cell transmission model and effectiveness of ramp metering,https://doi.org/10.1016/j.trc.2007.10.005
Erratum to “Calibration of inertial and vision systems as a prelude to multi-sensor fusion” [Transport. Res. Part C 18 (2008) 255–274],https://doi.org/10.1016/j.trc.2008.02.002
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(08)00053-3
An overview of electromagnetic compatibility challenges in European Rail Traffic Management System,https://doi.org/10.1016/j.trc.2007.11.001
Real-time merging traffic control with applications to toll plaza and work zone management,https://doi.org/10.1016/j.trc.2007.11.002
Adaptive hybrid fuzzy rule-based system approach for modeling and predicting urban traffic flow,https://doi.org/10.1016/j.trc.2007.11.003
Model predictive and fuzzy control of a road tunnel ventilation system,https://doi.org/10.1016/j.trc.2007.11.004
Studying emergence of clusters in a bus passengers seating preference model,https://doi.org/10.1016/j.trc.2007.11.005
Geometric connectivity of vehicular ad hoc networks: Analytical characterization,https://doi.org/10.1016/j.trc.2007.12.002
Modeling and simulation of passenger alighting and boarding movement in Beijing metro stations,https://doi.org/10.1016/j.trc.2007.12.001
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(08)00068-5
Swarm intelligence systems for transportation engineering: Principles and applications,https://doi.org/10.1016/j.trc.2008.03.002
Adaptive cruise control design for active congestion avoidance,https://doi.org/10.1016/j.trc.2007.12.004
A decision support system for integrated hazardous materials routing and emergency response decisions,https://doi.org/10.1016/j.trc.2008.01.004
Modelling the capacity of closely-spaced parallel runways using innovative approach procedures,https://doi.org/10.1016/j.trc.2008.01.003
Designing a sliding mode controller for slip control of antilock brake systems,https://doi.org/10.1016/j.trc.2008.02.003
A reverse causal-effect modeling approach for signal control of an oversaturated intersection,https://doi.org/10.1016/j.trc.2008.03.003
Combined use of sensor data and structural knowledge processed by Bayesian network: Application to a railway diagnosis aid scheme,https://doi.org/10.1016/j.trc.2008.04.001
Decomposing travel times measured by probe-based traffic monitoring systems to individual road segments,https://doi.org/10.1016/j.trc.2008.04.002
Editorial Board/Copyright Information,https://doi.org/10.1016/S0968-090X(08)00092-2
Integrating mobile agent technology with multi-agent systems for distributed traffic detection and management systems,https://doi.org/10.1016/j.trc.2008.04.003
A virtual vehicle probe model for time-dependent travel time estimation on signalized arterials,https://doi.org/10.1016/j.trc.2008.05.002
Informing the public of transportation–land use connections,https://doi.org/10.1016/j.trc.2008.05.001
Condition monitoring of wooden railway sleepers,https://doi.org/10.1016/j.trc.2008.06.002
The use of space availability information in “PARC” systems to reduce search times in parking facilities,https://doi.org/10.1016/j.trc.2008.07.001
A novel physiological index for Driver’s Activation State derived from simulated monotonous driving studies,https://doi.org/10.1016/j.trc.2008.09.002
Train-to-wayside wireless communication in tunnel using ultra-wide-band and time reversal,https://doi.org/10.1016/j.trc.2008.09.003
